seq_id,tm
31677,62.13248
31678,62.13248
31679,62.304817
31680,63.838787
31681,60.36269
31682,62.731644
31683,62.731644
31684,62.304817
31685,63.838787
31686,61.414677
31687,62.731644
31688,62.731644
31689,62.731644
31690,62.731644
31691,62.731644
31692,62.731644
31693,62.31129
31694,62.721085
31695,63.838787
31696,61.414677
31697,62.31129
31698,62.731644
31699,62.731644
31700,61.705654
31701,63.43229
31702,62.13248
31703,61.85228
31704,62.13248
31705,62.13248
31706,61.712128
31707,62.13248
31708,62.731644
31709,62.731644
31710,61.414677
31711,62.731644
31712,62.731644
31713,63.24863
31714,62.731644
31715,62.731644
31716,62.304817
31717,62.731644
31718,63.24863
31719,63.838787
31720,62.304817
31721,62.451443
31722,62.731644
31723,62.304817
31724,62.731644
31725,62.451443
31726,61.414677
31727,62.731644
31728,62.731644
31729,62.731644
31730,63.24863
31731,62.721085
31732,62.29426
31733,62.731644
31734,63.838787
31735,61.414677
31736,62.731644
31737,62.731644
31738,62.731644
31739,62.731644
31740,62.31129
31741,62.731644
31742,62.304817
31743,63.838787
31744,61.414677
31745,62.731644
31746,62.731644
31747,62.731644
31748,62.731644
31749,62.451443
31750,62.31129
31751,62.731644
31752,62.304817
31753,63.838787
31754,61.414677
31755,62.731644
31756,62.731644
31757,62.304817
31758,61.414677
31759,62.731644
31760,63.24863
31761,62.731644
31762,62.731644
31763,62.31129
31764,62.731644
31765,62.731644
31766,62.731644
31767,62.304817
31768,61.414677
31769,62.731644
31770,61.36748
31771,62.96937
31772,62.96937
31773,62.731644
31774,62.451443
31775,62.304817
31776,63.838787
31777,62.731644
31778,63.24863
31779,62.731644
31780,62.304817
31781,61.414677
31782,62.731644
31783,62.731644
31784,62.731644
31785,62.304817
31786,62.731644
31787,63.24863
31788,62.731644
31789,62.731644
31790,62.304817
31791,63.838787
31792,61.414677
31793,63.24863
31794,62.451443
31795,62.731644
31796,62.731644
31797,62.304817
31798,63.838787
31799,62.731644
31800,62.731644
31801,62.731644
31802,63.24863
31803,62.731644
31804,62.304817
31805,63.838787
31806,61.414677
31807,62.731644
31808,62.731644
31809,63.24863
31810,62.731644
31811,61.414677
31812,62.731644
31813,62.731644
31814,62.31129
31815,62.13248
31816,63.43229
31817,60.815514
31818,62.13248
31819,62.13248
31820,62.649467
31821,62.13248
31822,62.13248
31823,62.731644
31824,62.13248
31825,61.705654
31826,62.13248
31827,62.13248
31828,62.13248
31829,62.649467
31830,62.13248
31831,62.13248
31832,62.13248
31833,62.13248
31834,62.13248
31835,61.414677
31836,62.731644
31837,62.731644
31838,62.731644
31839,62.31129
31840,62.731644
31841,62.721085
31842,62.29426
31843,63.751842
31844,63.325016
31845,65.11453
31846,63.751842
31847,63.751842
31848,64.26882
31849,63.15268
31850,62.725853
31851,64.70802
31852,61.835712
31853,63.15268
31854,63.15268
31855,63.669666
31856,63.15268
31857,62.506157
31858,63.15268
31859,63.15268
31860,63.15268
31861,63.15268
31862,62.731644
31863,62.304817
31864,63.838787
31865,61.414677
31866,62.731644
31867,62.731644
31868,62.731644
31869,63.24863
31870,62.731644
31871,62.731644
31872,62.31129
31873,62.481316
31874,62.05449
31875,62.481316
31876,62.05449
31877,63.58846
31878,62.731644
31879,62.731644
31880,63.838787
31881,62.13248
31882,62.242268
31883,62.13248
31884,62.13248
31885,61.705654
31886,63.43229
31887,60.815514
31888,62.13248
31889,62.649467
31890,59.28227
31891,62.13248
31892,62.13248
31893,61.712128
31894,62.13248
31895,62.731644
31896,62.304817
31897,63.838787
31898,61.414677
31899,62.731644
31900,62.731644
31901,60.36269
31902,62.304817
31903,63.838787
31904,62.731644
31905,62.731644
31906,62.731644
31907,62.31129
31908,62.731644
31909,61.414677
31910,62.731644
31911,62.731644
31912,63.838787
31913,61.414677
31914,62.731644
31915,61.40379
31916,60.51365
31917,61.830616
31918,61.830616
31919,61.830616
31920,61.819633
31921,61.830616
31922,62.304817
31923,63.838787
31924,62.731644
31925,62.96937
31926,62.542545
31927,64.24746
31928,61.36748
31929,62.96937
31930,62.96937
31931,62.731644
31932,62.451443
31933,63.838787
31934,61.414677
31935,62.731644
31936,62.731644
31937,63.24863
31938,62.731644
31939,62.731644
31940,62.31129
31941,62.731644
31942,62.304817
31943,63.838787
31944,61.414677
31945,62.731644
31946,62.731644
31947,63.24863
31948,62.731644
31949,62.731644
31950,62.731644
31951,62.75992
31952,61.45038
31953,62.731644
31954,62.304817
31955,61.414677
31956,62.731644
31957,62.731644
31958,63.24863
31959,62.08512
31960,62.731644
31961,62.731644
31962,62.731644
31963,62.304817
31964,63.838787
31965,62.731644
31966,62.731644
31967,63.24863
31968,62.731644
31969,62.13248
31970,61.705654
31971,63.43229
31972,60.815514
31973,62.13248
31974,62.13248
31975,62.13248
31976,62.649467
31977,62.13248
31978,62.13248
31979,61.712128
31980,62.13248
31981,61.85228
31982,62.13248
31983,62.13248
31984,62.304817
31985,63.838787
31986,61.414677
31987,62.731644
31988,62.731644
31989,62.731644
31990,63.24863
31991,60.36269
31992,62.731644
31993,62.731644
31994,62.31129
31995,62.731644
31996,62.731644
31997,62.304817
31998,63.838787
31999,61.414677
32000,62.731644
32001,62.731644
32002,62.731644
32003,63.24863
32004,62.731644
32005,62.731644
32006,62.13248
32007,61.705654
32008,63.43229
32009,60.815514
32010,62.13248
32011,62.13248
32012,62.13248
32013,62.649467
32014,62.13248
32015,62.13248
32016,62.13248
32017,61.712128
32018,62.13248
32019,62.13248
32020,62.13248
32021,62.731644
32022,62.304817
32023,63.838787
32024,61.414677
32025,62.731644
32026,62.731644
32027,62.451443
32028,62.731644
32029,63.24863
32030,60.36269
32031,62.731644
32032,62.731644
32033,62.31129
32034,62.731644
32035,62.731644
32036,62.304817
32037,63.838787
32038,61.414677
32039,62.731644
32040,62.731644
32041,62.304817
32042,63.838787
32043,61.414677
32044,62.731644
32045,62.304817
32046,63.838787
32047,61.414677
32048,62.731644
32049,62.731644
32050,62.731644
32051,63.24863
32052,62.08512
32053,62.731644
32054,62.451443
32055,62.731644
32056,62.31129
32057,62.731644
32058,62.731644
32059,62.731644
32060,62.75992
32061,61.45038
32062,62.731644
32063,62.304817
32064,61.414677
32065,62.731644
32066,63.24863
32067,62.731644
32068,62.731644
32069,62.304817
32070,61.414677
32071,62.731644
32072,62.451443
32073,62.731644
32074,62.731644
32075,62.731644
32076,62.731644
32077,62.731644
32078,62.304817
32079,63.838787
32080,62.451443
32081,62.731644
32082,62.304817
32083,61.414677
32084,62.731644
32085,62.304817
32086,63.838787
32087,61.414677
32088,62.731644
32089,62.731644
32090,63.24863
32091,62.620533
32092,62.731644
32093,62.731644
32094,62.31129
32095,62.731644
32096,62.731644
32097,62.451443
32098,61.45038
32099,62.731644
32100,62.731644
32101,61.85228
32102,61.705654
32103,60.815514
32104,62.13248
32105,62.13248
32106,62.13248
32107,62.649467
32108,62.13248
32109,62.13248
32110,62.13248
32111,62.731644
32112,62.304817
32113,62.731644
32114,62.731644
32115,62.731644
32116,62.731644
32117,62.304817
32118,61.414677
32119,63.24863
32120,63.24863
32121,63.838787
32122,61.414677
32123,62.451443
32124,62.731644
32125,62.731644
32126,62.731644
32127,62.731644
32128,62.731644
32129,62.31129
32130,62.731644
32131,62.731644
32132,62.304817
32133,63.838787
32134,61.414677
32135,62.29426
32136,62.731644
32137,62.304817
32138,63.838787
32139,61.414677
32140,62.731644
32141,63.24863
32142,62.620533
32143,62.731644
32144,62.31129
32145,62.996296
32146,61.16214
32147,62.35578
32148,62.35578
32149,62.841705
32150,61.899208
32151,62.35578
32152,61.93543
32153,62.35578
32154,62.35578
32155,63.448315
32156,63.914944
32157,61.61416
32158,62.8078
32159,62.8078
32160,62.731644
32161,62.304817
32162,63.838787
32163,62.731644
32164,62.31129
32165,62.731644
32166,62.304817
32167,63.838787
32168,61.414677
32169,62.731644
32170,62.731644
32171,63.24863
32172,62.731644
32173,62.731644
32174,62.731644
32175,62.731644
32176,63.838787
32177,62.731644
32178,62.731644
32179,62.731644
32180,62.731644
32181,62.731644
32182,62.731644
32183,62.31129
32184,62.731644
32185,60.51365
32186,61.830616
32187,61.830616
32188,62.347603
32189,61.550415
32190,61.830616
32191,61.830616
32192,61.830616
32193,61.819633
32194,61.830616
32195,59.489937
32196,62.731644
32197,62.304817
32198,63.838787
32199,62.731644
32200,62.451443
32201,62.731644
32202,63.24863
32203,62.731644
32204,63.838787
32205,61.830616
32206,61.40379
32207,62.93776
32208,60.51365
32209,61.830616
32210,62.347603
32211,61.830616
32212,61.830616
32213,61.830616
32214,61.830616
32215,61.830616
32216,61.85889
32217,62.304817
32218,63.838787
32219,61.414677
32220,62.731644
32221,62.451443
32222,62.731644
32223,63.24863
32224,62.731644
32225,62.731644
32226,62.731644
32227,62.731644
32228,62.731644
32229,62.75992
32230,61.45038
32231,62.731644
32232,62.731644
32233,62.304817
32234,63.838787
32235,61.414677
32236,62.731644
32237,62.304817
32238,62.731644
32239,62.451443
32240,62.731644
32241,62.731644
32242,62.731644
32243,62.31129
32244,62.96937
32245,62.542545
32246,62.96937
32247,62.96937
32248,62.96937
32249,61.40379
32250,62.93776
32251,60.51365
32252,61.830616
32253,61.550415
32254,61.819633
32255,61.830616
32256,61.830616
32257,59.489937
32258,62.304817
32259,61.414677
32260,62.731644
32261,62.451443
32262,62.731644
32263,62.731644
32264,63.838787
32265,61.414677
32266,61.830616
32267,62.93776
32268,60.51365
32269,61.550415
32270,61.830616
32271,62.347603
32272,61.830616
32273,61.819633
32274,61.830616
32275,62.731644
32276,63.838787
32277,61.414677
32278,62.731644
32279,62.304817
32280,61.414677
32281,62.731644
32282,62.731644
32283,62.304817
32284,61.414677
32285,62.731644
32286,62.731644
32287,62.731644
32288,63.24863
32289,62.731644
32290,62.731644
32291,62.31129
32292,62.731644
32293,62.304817
32294,62.451443
32295,61.414677
32296,62.731644
32297,63.24863
32298,62.31129
32299,62.731644
32300,62.75992
32301,62.731644
32302,62.731644
32303,62.731644
32304,62.451443
32305,62.304817
32306,63.838787
32307,62.731644
32308,62.731644
32309,62.731644
32310,63.24863
32311,62.731644
32312,62.304817
32313,63.838787
32314,62.731644
32315,63.24863
32316,62.731644
32317,62.731644
32318,62.304817
32319,63.838787
32320,62.731644
32321,62.13248
32322,63.43229
32323,60.815514
32324,62.13248
32325,62.13248
32326,62.13248
32327,62.649467
32328,62.13248
32329,62.13248
32330,62.13248
32331,61.712128
32332,62.13248
32333,62.13248
32334,62.13248
32335,63.838787
32336,62.731644
32337,62.731644
32338,63.24863
32339,62.731644
32340,62.721085
32341,63.751842
32342,63.325016
32343,65.11453
32344,62.434875
32345,63.751842
32346,63.751842
32347,63.751842
32348,64.26882
32349,63.15268
32350,64.70802
32351,61.835712
32352,63.15268
32353,63.15268
32354,63.15268
32355,63.15268
32356,62.506157
32357,63.15268
32358,62.731644
32359,62.304817
32360,61.414677
32361,62.731644
32362,62.731644
32363,62.731644
32364,63.24863
32365,62.731644
32366,62.731644
32367,62.31129
32368,62.731644
32369,62.731644
32370,60.849728
32371,62.721085
32372,62.29426
32373,62.731644
32374,62.304817
32375,63.838787
32376,62.731644
32377,62.731644
32378,62.304817
32379,62.731644
32380,62.731644
32381,62.731644
32382,62.451443
32383,62.08512
32384,62.731644
32385,62.731644
32386,62.304817
32387,63.838787
32388,62.731644
32389,62.731644
32390,62.731644
32391,63.24863
32392,62.304817
32393,63.838787
32394,61.414677
32395,62.731644
32396,62.731644
32397,63.24863
32398,62.731644
32399,62.08512
32400,62.96937
32401,62.542545
32402,62.731644
32403,63.838787
32404,62.731644
32405,62.721085
32406,62.29426
32407,62.731644
32408,63.838787
32409,62.731644
32410,63.24863
32411,62.731644
32412,62.731644
32413,62.75992
32414,61.45038
32415,62.731644
32416,62.731644
32417,62.304817
32418,63.838787
32419,61.414677
32420,62.731644
32421,62.731644
32422,62.304817
32423,61.414677
32424,62.731644
32425,62.731644
32426,62.731644
32427,63.24863
32428,62.731644
32429,62.731644
32430,62.31129
32431,62.731644
32432,62.304817
32433,63.838787
32434,61.414677
32435,62.731644
32436,62.731644
32437,63.24863
32438,62.731644
32439,62.304817
32440,63.838787
32441,61.414677
32442,62.731644
32443,62.731644
32444,63.24863
32445,62.731644
32446,62.08512
32447,62.31129
32448,62.648808
32449,61.45038
32450,62.731644
32451,62.731644
32452,62.304817
32453,61.414677
32454,62.731644
32455,62.731644
32456,62.731644
32457,63.24863
32458,62.731644
32459,62.731644
32460,62.731644
32461,62.731644
32462,62.731644
32463,62.75992
32464,61.45038
32465,62.731644
32466,62.731644
32467,62.304817
32468,61.414677
32469,62.731644
32470,63.24863
32471,62.731644
32472,62.731644
32473,62.31129
32474,62.304817
32475,61.414677
32476,62.731644
32477,62.731644
32478,62.731644
32479,62.31129
32480,62.731644
32481,62.731644
32482,62.731644
32483,63.58846
32484,62.304817
32485,63.838787
32486,61.414677
32487,62.731644
32488,62.731644
32489,62.731644
32490,63.24863
32491,62.731644
32492,62.304817
32493,63.838787
32494,61.414677
32495,62.731644
32496,62.731644
32497,62.731644
32498,63.24863
32499,62.731644
32500,62.08512
32501,62.731644
32502,62.731644
32503,63.838787
32504,61.414677
32505,62.731644
32506,62.731644
32507,63.24863
32508,62.451443
32509,62.731644
32510,63.838787
32511,61.414677
32512,62.451443
32513,62.731644
32514,63.24863
32515,62.304817
32516,62.731644
32517,63.838787
32518,61.414677
32519,62.731644
32520,63.24863
32521,62.731644
32522,62.731644
32523,62.731644
32524,62.731644
32525,62.304817
32526,63.838787
32527,62.731644
32528,62.731644
32529,62.731644
32530,62.731644
32531,62.31129
32532,62.731644
32533,62.731644
32534,62.75992
32535,62.731644
32536,62.731644
32537,62.304817
32538,63.838787
32539,62.731644
32540,62.731644
32541,62.731644
32542,63.24863
32543,62.731644
32544,62.731644
32545,62.731644
32546,62.31129
32547,62.731644
32548,62.731644
32549,62.731644
32550,61.45038
32551,62.731644
32552,61.414677
32553,62.304817
32554,63.838787
32555,62.731644
32556,62.731644
32557,62.731644
32558,63.24863
32559,62.731644
32560,62.31129
32561,62.731644
32562,62.731644
32563,62.75992
32564,61.45038
32565,62.731644
32566,62.731644
32567,62.31129
32568,62.731644
32569,61.45038
32570,62.731644
32571,62.731644
32572,62.731644
32573,62.731644
32574,62.731644
32575,62.731644
32576,62.731644
32577,62.75992
32578,61.45038
32579,62.731644
32580,62.731644
32581,62.731644
32582,63.24863
32583,62.08512
32584,62.731644
32585,62.731644
32586,62.731644
32587,62.731644
32588,62.731644
32589,61.45038
32590,62.731644
32591,62.731644
32592,62.731644
32593,62.731644
32594,60.390965
32595,61.45038
32596,62.731644
32597,62.731644
32598,62.731644
32599,62.731644
32600,62.731644
32601,62.648808
32602,62.731644
32603,62.731644
32604,62.731644
32605,62.731644
32606,62.731644
32607,62.451443
32608,62.31129
32609,62.731644
32610,61.45038
32611,62.731644
32612,62.731644
32613,62.731644
32614,62.481316
32615,62.481316
32616,62.481316
32617,62.481316
32618,60.140636
32619,61.20005
32620,62.481316
32621,62.721085
32622,62.721085
32623,62.30073
32624,62.731644
32625,62.75992
32626,61.45038
32627,62.731644
32628,62.731644
32629,62.731644
32630,62.731644
32631,62.731644
32632,62.731644
32633,63.24863
32634,62.731644
32635,62.731644
32636,62.731644
32637,62.75992
32638,61.45038
32639,62.731644
32640,62.731644
32641,62.731644
32642,62.31129
32643,62.731644
32644,62.75992
32645,61.45038
32646,62.731644
32647,62.731644
32648,62.731644
32649,62.731644
32650,62.31129
32651,62.731644
32652,62.75992
32653,62.731644
32654,62.731644
32655,62.721085
32656,62.440884
32657,62.731644
32658,62.31129
32659,62.731644
32660,62.731644
32661,62.731644
32662,63.24863
32663,62.731644
32664,62.731644
32665,62.31129
32666,62.731644
32667,62.731644
32668,62.75992
32669,61.45038
32670,62.731644
32671,61.404118
32672,62.721085
32673,62.721085
32674,62.721085
32675,63.23807
32676,62.721085
32677,62.721085
32678,62.30073
32679,62.721085
32680,62.74936
32681,61.43982
32682,62.721085
32683,62.721085
32684,62.721085
32685,62.731644
32686,62.731644
32687,62.731644
32688,62.31129
32689,62.731644
32690,62.731644
32691,62.731644
32692,62.75992
32693,61.45038
32694,62.731644
32695,62.731644
32696,62.731644
32697,62.304817
32698,63.838787
32699,61.414677
32700,62.731644
32701,62.731644
32702,62.731644
32703,63.24863
32704,62.731644
32705,62.731644
32706,62.731644
32707,62.31129
32708,62.731644
32709,62.731644
32710,62.731644
32711,62.731644
32712,62.96937
32713,62.96937
32714,62.54902
32715,62.96937
32716,62.997646
32717,61.688107
32718,62.96937
32719,62.96937
32720,62.731644
32721,62.731644
32722,62.648808
32723,61.45038
32724,62.731644
32725,62.731644
32726,62.31129
32727,62.731644
32728,62.731644
32729,61.45038
32730,62.731644
32731,62.731644
32732,62.731644
32733,62.731644
32734,62.451443
32735,62.731644
32736,62.731644
32737,62.75992
32738,62.731644
32739,62.731644
32740,62.721085
32741,62.721085
32742,62.721085
32743,62.721085
32744,62.721085
32745,60.380405
32746,61.43982
32747,62.721085
32748,62.731644
32749,62.731644
32750,61.790516
32751,63.15268
32752,63.15268
32753,63.751842
32754,63.33149
32755,63.751842
32756,63.751842
32757,63.780117
32758,63.47164
32759,62.38968
32760,63.751842
32761,63.751842
32762,61.404118
32763,63.23807
32764,62.721085
32765,62.30073
32766,62.721085
32767,61.43982
32768,62.721085
32769,62.721085
32770,62.731644
32771,62.75992
32772,60.849728
32773,62.731644
32774,62.731644
32775,62.731644
32776,60.851215
32777,62.13248
32778,62.13248
32779,62.13248
32780,62.731644
32781,63.24863
32782,62.731644
32783,62.731644
32784,62.31129
32785,62.731644
32786,62.75992
32787,62.731644
32788,62.731644
32789,62.731644
32790,62.731644
32791,62.731644
32792,62.75992
32793,62.731644
32794,62.731644
32795,62.731644
32796,62.731644
32797,62.731644
32798,62.08512
32799,61.80492
32800,62.731644
32801,62.31129
32802,62.731644
32803,62.731644
32804,62.648808
32805,62.731644
32806,62.731644
32807,62.31129
32808,62.731644
32809,62.75992
32810,61.45038
32811,62.731644
32812,62.731644
32813,62.731644
32814,62.731644
32815,62.75992
32816,61.45038
32817,62.731644
32818,62.451443
32819,62.731644
32820,62.731644
32821,63.24863
32822,62.731644
32823,62.31129
32824,62.731644
32825,62.731644
32826,62.731644
32827,61.45038
32828,62.731644
32829,62.731644
32830,62.731644
32831,62.304817
32832,63.838787
32833,61.414677
32834,62.731644
32835,62.731644
32836,62.451443
32837,62.731644
32838,62.731644
32839,62.304817
32840,63.838787
32841,61.414677
32842,62.731644
32843,62.731644
32844,62.731644
32845,62.731644
32846,62.731644
32847,62.31129
32848,62.731644
32849,62.731644
32850,62.75992
32851,61.45038
32852,62.731644
32853,62.731644
32854,62.731644
32855,62.731644
32856,62.731644
32857,62.731644
32858,62.731644
32859,62.731644
32860,61.830616
32861,63.24863
32862,62.08512
32863,62.31129
32864,62.451443
32865,61.45038
32866,62.731644
32867,62.731644
32868,62.731644
32869,62.731644
32870,62.731644
32871,62.75992
32872,61.45038
32873,62.731644
32874,62.96937
32875,62.96937
32876,62.96937
32877,62.396996
32878,62.68917
32879,61.688107
32880,62.96937
32881,62.731644
32882,62.731644
32883,62.731644
32884,63.24863
32885,62.731644
32886,62.731644
32887,62.31129
32888,62.731644
32889,62.451443
32890,62.75992
32891,61.45038
32892,62.731644
32893,62.731644
32894,62.731644
32895,62.731644
32896,61.830616
32897,61.550415
32898,61.830616
32899,61.830616
32900,62.731644
32901,62.31129
32902,62.731644
32903,62.451443
32904,62.731644
32905,62.731644
32906,62.731644
32907,62.731644
32908,62.731644
32909,61.45038
32910,62.731644
32911,61.830616
32912,61.830616
32913,61.830616
32914,62.731644
32915,62.159267
32916,62.451443
32917,61.45038
32918,62.731644
32919,62.731644
32920,62.75992
32921,62.731644
32922,62.648808
32923,61.45038
32924,62.731644
32925,62.731644
32926,62.8078
32927,62.8078
32928,62.8078
32929,62.8078
32930,62.836075
32931,61.312344
32932,62.8078
32933,62.8078
32934,62.8078
32935,62.35578
32936,62.731644
32937,62.731644
32938,62.731644
32939,61.404118
32940,62.721085
32941,62.721085
32942,62.721085
32943,62.721085
32944,62.30073
32945,62.721085
32946,62.440884
32947,62.721085
32948,61.43982
32949,62.721085
32950,62.721085
32951,62.731644
32952,63.24863
32953,62.731644
32954,62.731644
32955,62.31129
32956,62.731644
32957,62.731644
32958,62.75992
32959,62.731644
32960,62.731644
32961,62.731644
32962,62.75992
32963,61.45038
32964,62.731644
32965,62.731644
32966,62.731644
32967,61.414677
32968,62.731644
32969,62.731644
32970,62.731644
32971,62.731644
32972,61.45038
32973,62.731644
32974,62.731644
32975,62.31129
32976,62.731644
32977,62.731644
32978,62.731644
32979,60.390965
32980,61.45038
32981,62.304817
32982,63.838787
32983,61.414677
32984,62.731644
32985,63.24863
32986,62.731644
32987,62.451443
32988,62.731644
32989,62.731644
32990,60.849728
32991,62.731644
32992,62.731644
32993,62.731644
32994,62.13248
32995,62.13248
32996,62.731644
32997,62.731644
32998,62.31129
32999,62.731644
33000,62.75992
33001,62.731644
33002,62.731644
33003,62.731644
33004,63.24863
33005,62.731644
33006,62.731644
33007,62.31129
33008,62.731644
33009,62.731644
33010,62.731644
33011,61.45038
33012,62.731644
33013,62.731644
33014,62.731644
33015,62.731644
33016,62.731644
33017,62.731644
33018,62.731644
33019,62.451443
33020,62.31129
33021,62.731644
33022,62.731644
33023,62.731644
33024,61.45038
33025,62.731644
33026,62.731644
33027,62.731644
33028,62.731644
33029,62.731644
33030,63.24863
33031,62.731644
33032,62.731644
33033,62.731644
33034,62.31129
33035,62.731644
33036,62.731644
33037,62.731644
33038,62.75992
33039,61.45038
33040,62.451443
33041,62.731644
33042,62.731644
33043,62.731644
33044,63.24863
33045,62.731644
33046,62.731644
33047,62.731644
33048,62.31129
33049,62.731644
33050,62.731644
33051,62.731644
33052,62.75992
33053,61.45038
33054,62.731644
33055,62.731644
33056,62.731644
33057,62.731644
33058,62.75992
33059,60.849728
33060,62.731644
33061,62.731644
33062,62.731644
33063,60.851215
33064,62.13248
33065,62.13248
33066,62.13248
33067,62.731644
33068,62.731644
33069,62.731644
33070,62.451443
33071,62.75992
33072,61.45038
33073,62.731644
33074,62.731644
33075,62.731644
33076,62.731644
33077,62.75992
33078,60.849728
33079,62.731644
33080,62.731644
33081,62.731644
33082,60.851215
33083,62.13248
33084,62.13248
33085,63.838787
33086,61.414677
33087,62.731644
33088,62.731644
33089,62.731644
33090,62.620533
33091,62.731644
33092,62.731644
33093,62.31129
33094,62.731644
33095,62.731644
33096,62.731644
33097,62.451443
33098,62.75992
33099,61.45038
33100,62.731644
33101,62.731644
33102,62.731644
33103,62.731644
33104,62.31129
33105,62.731644
33106,62.731644
33107,62.75992
33108,62.731644
33109,62.731644
33110,62.731644
33111,62.731644
33112,62.731644
33113,62.731644
33114,62.75992
33115,61.45038
33116,62.731644
33117,62.731644
33118,62.731644
33119,62.731644
33120,62.731644
33121,62.731644
33122,62.75992
33123,61.45038
33124,62.731644
33125,62.731644
33126,62.304817
33127,63.838787
33128,61.414677
33129,62.731644
33130,62.731644
33131,63.24863
33132,62.731644
33133,62.731644
33134,62.31129
33135,62.731644
33136,62.451443
33137,62.75992
