seq_id,tm
31638,49.879117887305576
31639,49.89213786038958
31640,49.82866413169071
31641,50.00994915461703
31642,49.885653244590884
31643,49.879228032469015
31644,49.879228032469015
31645,49.879228032469015
31646,49.879228032469015
31647,49.80306336113474
31648,49.879228032469015
31649,49.879228032469015
31650,49.751764006775595
31651,49.70132931967206
31652,49.70239130552054
31653,49.9584366987554
31654,49.90779250204427
31655,49.908858899464455
31656,50.08936540723041
31657,49.9584366987554
31658,49.9584366987554
31659,49.9584366987554
31660,49.87216629310471
31661,50.00286890818013
31662,49.87216629310471
31663,49.87216629310471
31664,49.796012404917626
31665,49.87216629310471
31666,49.9584366987554
31667,49.82972883834707
31668,50.00994915461703
31669,49.879228032469015
31670,49.879228032469015
31671,49.492215313763126
31672,49.879228032469015
31673,49.88518445161035
31674,49.834614512651456
31675,49.88518445161035
31676,49.88518445161035
31677,49.80901068493267
31678,49.88518445161035
31679,49.82866413169071
31680,49.82972883834707
31681,49.56973805230194
31682,49.879228032469015
31683,49.879228032469015
31684,49.831584213286014
31685,49.83264898233679
31686,50.01287985995809
31687,49.882151077232585
31688,49.882151077232585
31689,49.882151077232585
31690,49.805981942462275
31691,49.882151077232585
31692,49.882151077232585
31693,49.8850742932937
31694,49.93170234586182
31695,49.83264898233679
31696,50.01287985995809
31697,49.8850742932937
31698,49.882151077232585
31699,49.882151077232585
31700,49.834614512651456
31701,49.835679346451705
31702,49.88518445161035
31703,49.891610431010655
31704,49.88518445161035
31705,49.88518445161035
31706,49.888107845434625
31707,49.88518445161035
31708,49.882151077232585
31709,49.879228032469015
31710,50.00994915461703
31711,49.879228032469015
31712,49.879228032469015
31713,49.879228032469015
31714,49.80306336113474
31715,49.879228032469015
31716,49.90779250204427
31717,49.9584366987554
31718,49.9584366987554
31719,49.83264898233679
31720,49.831584213286014
31721,49.88857666588759
31722,49.882151077232585
31723,49.831584213286014
31724,49.9584366987554
31725,49.96487211417236
31726,50.08936540723041
31727,49.9584366987554
31728,49.9584366987554
31729,49.9584366987554
31730,49.9584366987554
31731,49.93170234586182
31732,49.88108525047567
31733,49.882151077232585
31734,49.83264898233679
31735,50.01287985995809
31736,49.882151077232585
31737,49.882151077232585
31738,49.882151077232585
31739,49.882151077232585
31740,49.8850742932937
31741,49.882151077232585
31742,49.831584213286014
31743,49.83264898233679
31744,50.01287985995809
31745,49.882151077232585
31746,49.882151077232585
31747,49.882151077232585
31748,49.805981942462275
31749,49.88857666588759
31750,49.8850742932937
31751,49.9584366987554
31752,49.90779250204427
31753,49.908858899464455
31754,50.08936540723041
31755,49.9584366987554
31756,49.9584366987554
31757,49.831584213286014
31758,50.01287985995809
31759,49.882151077232585
31760,49.882151077232585
31761,49.805981942462275
31762,49.882151077232585
31763,49.8850742932937
31764,49.882151077232585
31765,49.882151077232585
31766,49.882151077232585
31767,49.831584213286014
31768,50.01287985995809
31769,49.882151077232585
31770,50.01287985995809
31771,49.882151077232585
31772,49.882151077232585
31773,49.9584366987554
31774,49.96487211417236
31775,49.90779250204427
31776,49.908858899464455
31777,49.9584366987554
31778,49.9584366987554
31779,49.882151077232585
31780,49.831584213286014
31781,50.01287985995809
31782,49.882151077232585
31783,49.882151077232585
31784,49.882151077232585
31785,49.831584213286014
31786,49.882151077232585
31787,49.882151077232585
31788,49.882151077232585
31789,49.882151077232585
31790,49.831584213286014
31791,49.83264898233679
31792,50.01287985995809
31793,49.882151077232585
31794,49.88857666588759
31795,49.882151077232585
31796,49.9584366987554
31797,49.90779250204427
31798,49.908858899464455
31799,49.9584366987554
31800,49.9584366987554
31801,49.9584366987554
31802,49.9584366987554
31803,49.879228032469015
31804,49.82866413169071
31805,49.82972883834707
31806,50.00994915461703
31807,49.879228032469015
31808,49.879228032469015
31809,49.879228032469015
31810,49.879228032469015
31811,50.01287985995809
31812,49.882151077232585
31813,49.882151077232585
31814,49.8850742932937
31815,49.88518445161035
31816,49.835679346451705
31817,50.015921184059984
31818,49.88518445161035
31819,49.88518445161035
31820,49.88518445161035
31821,49.88518445161035
31822,49.88518445161035
31823,49.882151077232585
31824,49.88518445161035
31825,49.834614512651456
31826,49.88518445161035
31827,49.88518445161035
31828,49.88518445161035
31829,49.88518445161035
31830,49.88518445161035
31831,49.88518445161035
31832,49.88518445161035
31833,49.88518445161035
31834,49.88518445161035
31835,50.01287985995809
31836,49.882151077232585
31837,49.882151077232585
31838,49.882151077232585
31839,49.8850742932937
31840,49.882151077232585
31841,49.93170234586182
31842,49.88108525047567
31843,49.9584366987554
31844,49.90779250204427
31845,49.908858899464455
31846,49.9584366987554
31847,49.9584366987554
31848,49.9584366987554
31849,49.88518445161035
31850,49.834614512651456
31851,49.835679346451705
31852,50.015921184059984
31853,49.88518445161035
31854,49.88518445161035
31855,49.88518445161035
31856,49.80901068493267
31857,49.49812551707361
31858,49.88518445161035
31859,49.88518445161035
31860,49.88518445161035
31861,49.88518445161035
31862,49.882151077232585
31863,49.831584213286014
31864,49.83264898233679
31865,50.01287985995809
31866,49.882151077232585
31867,49.882151077232585
31868,49.882151077232585
31869,49.882151077232585
31870,49.882151077232585
31871,49.882151077232585
31872,49.8850742932937
31873,49.751764006775595
31874,49.70132931967206
31875,49.751764006775595
31876,49.70132931967206
31877,49.70239130552054
31878,49.882151077232585
31879,49.882151077232585
31880,49.83264898233679
31881,49.88518445161035
31882,49.80901068493267
31883,49.88518445161035
31884,49.88518445161035
31885,49.834614512651456
31886,49.835679346451705
31887,50.015921184059984
31888,49.88518445161035
31889,49.88518445161035
31890,49.19100019679769
31891,49.88518445161035
31892,49.88518445161035
31893,49.888107845434625
31894,49.88518445161035
31895,49.882151077232585
31896,49.831584213286014
31897,49.83264898233679
31898,50.01287985995809
31899,49.882151077232585
31900,49.882151077232585
31901,49.57264296019568
31902,49.831584213286014
31903,49.83264898233679
31904,49.882151077232585
31905,49.882151077232585
31906,49.882151077232585
31907,49.8850742932937
31908,49.882151077232585
31909,50.01287985995809
31910,49.882151077232585
31911,49.882151077232585
31912,49.83264898233679
31913,50.01287985995809
31914,49.882151077232585
31915,49.82160955099952
31916,50.00286890818013
31917,49.87216629310471
31918,49.796012404917626
31919,49.87216629310471
31920,49.87508892403306
31921,49.87216629310471
31922,49.82866413169071
31923,49.82972883834707
31924,49.879228032469015
31925,49.882151077232585
31926,49.831584213286014
31927,49.83264898233679
31928,50.01287985995809
31929,49.882151077232585
31930,49.882151077232585
31931,49.882151077232585
31932,49.88857666588759
31933,49.83264898233679
31934,50.01287985995809
31935,49.882151077232585
31936,49.805981942462275
31937,49.882151077232585
31938,49.805981942462275
31939,49.882151077232585
31940,49.8850742932937
31941,49.882151077232585
31942,49.831584213286014
31943,49.83264898233679
31944,50.01287985995809
31945,49.882151077232585
31946,49.882151077232585
31947,49.882151077232585
31948,49.882151077232585
31949,49.882151077232585
31950,49.882151077232585
31951,49.879117887305576
31952,49.89213786038958
31953,49.879228032469015
31954,49.82866413169071
31955,50.00994915461703
31956,49.879228032469015
31957,49.879228032469015
31958,49.879228032469015
31959,49.41664160379062
31960,49.879228032469015
31961,49.879228032469015
31962,49.882151077232585
31963,49.831584213286014
31964,49.83264898233679
31965,49.882151077232585
31966,49.882151077232585
31967,49.882151077232585
31968,49.805981942462275
31969,49.88518445161035
31970,49.834614512651456
31971,49.835679346451705
31972,50.015921184059984
31973,49.88518445161035
31974,49.88518445161035
31975,49.88518445161035
31976,49.88518445161035
31977,49.80901068493267
31978,49.88518445161035
31979,49.888107845434625
31980,49.88518445161035
31981,49.891610431010655
31982,49.88518445161035
31983,49.88518445161035
31984,49.831584213286014
31985,49.83264898233679
31986,50.01287985995809
31987,49.882151077232585
31988,49.882151077232585
31989,49.882151077232585
31990,49.882151077232585
31991,49.57264296019568
31992,49.882151077232585
31993,49.882151077232585
31994,49.8850742932937
31995,49.882151077232585
31996,49.879228032469015
31997,49.82866413169071
31998,49.82972883834707
31999,50.00994915461703
32000,49.879228032469015
32001,49.879228032469015
32002,49.879228032469015
32003,49.879228032469015
32004,49.879228032469015
32005,49.879228032469015
32006,49.88518445161035
32007,49.834614512651456
32008,49.835679346451705
32009,50.015921184059984
32010,49.88518445161035
32011,49.88518445161035
32012,49.88518445161035
32013,49.88518445161035
32014,49.80901068493267
32015,49.88518445161035
32016,49.88518445161035
32017,49.888107845434625
32018,49.88518445161035
32019,49.88518445161035
32020,49.88518445161035
32021,49.882151077232585
32022,49.831584213286014
32023,49.83264898233679
32024,50.01287985995809
32025,49.882151077232585
32026,49.882151077232585
32027,49.88857666588759
32028,49.882151077232585
32029,49.882151077232585
32030,49.57264296019568
32031,49.882151077232585
32032,49.882151077232585
32033,49.8850742932937
32034,49.882151077232585
32035,49.882151077232585
32036,49.831584213286014
32037,49.83264898233679
32038,50.01287985995809
32039,49.882151077232585
32040,49.882151077232585
32041,49.831584213286014
32042,49.83264898233679
32043,50.01287985995809
32044,49.882151077232585
32045,49.831584213286014
32046,49.83264898233679
32047,50.01287985995809
32048,49.882151077232585
32049,49.882151077232585
32050,49.882151077232585
32051,49.882151077232585
32052,49.41953753985802
32053,49.882151077232585
32054,49.88857666588759
32055,49.882151077232585
32056,49.8850742932937
32057,49.882151077232585
32058,49.882151077232585
32059,49.882151077232585
32060,49.879117887305576
32061,49.89213786038958
32062,49.882151077232585
32063,49.831584213286014
32064,50.01287985995809
32065,49.882151077232585
32066,49.882151077232585
32067,49.805981942462275
32068,49.879228032469015
32069,49.82866413169071
32070,50.00994915461703
32071,49.879228032469015
32072,49.885653244590884
32073,49.879228032469015
32074,49.879228032469015
32075,49.80306336113474
32076,49.879228032469015
32077,49.882151077232585
32078,49.831584213286014
32079,49.83264898233679
32080,49.88857666588759
32081,49.882151077232585
32082,49.831584213286014
32083,50.01287985995809
32084,49.882151077232585
32085,49.831584213286014
32086,49.83264898233679
32087,50.01287985995809
32088,49.882151077232585
32089,49.882151077232585
32090,49.882151077232585
32091,49.805981942462275
32092,49.882151077232585
32093,49.882151077232585
32094,49.8850742932937
32095,49.882151077232585
32096,49.882151077232585
32097,49.88857666588759
32098,49.89213786038958
32099,49.882151077232585
32100,49.882151077232585
32101,49.891610431010655
32102,49.834614512651456
32103,50.015921184059984
32104,49.88518445161035
32105,49.88518445161035
32106,49.88518445161035
32107,49.88518445161035
32108,49.88518445161035
32109,49.88518445161035
32110,49.88518445161035
32111,49.879228032469015
32112,49.82866413169071
32113,49.879228032469015
32114,49.80306336113474
32115,49.879228032469015
32116,49.879228032469015
32117,49.90779250204427
32118,50.08936540723041
32119,49.9584366987554
32120,49.882151077232585
32121,49.83264898233679
32122,50.01287985995809
32123,49.88857666588759
32124,49.882151077232585
32125,49.882151077232585
32126,49.882151077232585
32127,49.805981942462275
32128,49.882151077232585
32129,49.8850742932937
32130,49.882151077232585
32131,49.882151077232585
32132,49.831584213286014
32133,49.83264898233679
32134,50.01287985995809
32135,49.88108525047567
32136,49.882151077232585
32137,49.831584213286014
32138,49.83264898233679
32139,50.01287985995809
32140,49.882151077232585
32141,49.882151077232585
32142,49.805981942462275
32143,49.882151077232585
32144,49.8850742932937
32145,50.069186597931775
32146,50.251346681860966
32147,50.11999457015631
32148,50.11999457015631
32149,50.11999457015631
32150,50.126450796713186
32151,50.11999457015631
32152,50.12293172442786
32153,50.11999457015631
32154,50.11999457015631
32155,50.1427090369353
32156,50.143780453900014
32157,50.32513660780746
32158,50.193591616444124
32159,50.193591616444124
32160,49.882151077232585
32161,49.831584213286014
32162,49.83264898233679
32163,49.882151077232585
32164,49.8850742932937
32165,49.882151077232585
32166,49.831584213286014
32167,49.83264898233679
32168,50.01287985995809
32169,49.882151077232585
32170,49.882151077232585
32171,49.882151077232585
32172,49.805981942462275
32173,49.882151077232585
32174,49.882151077232585
32175,49.882151077232585
32176,49.83264898233679
32177,49.882151077232585
32178,49.882151077232585
32179,49.882151077232585
32180,49.805981942462275
32181,49.882151077232585
32182,49.882151077232585
32183,49.8850742932937
32184,49.882151077232585
32185,50.00286890818013
32186,49.87216629310471
32187,49.87216629310471
32188,49.87216629310471
32189,49.87859059556588
32190,49.796012404917626
32191,49.87216629310471
32192,49.87216629310471
32193,49.87508892403306
32194,49.87216629310471
32195,49.63549886461524
32196,49.9584366987554
32197,49.90779250204427
32198,49.908858899464455
32199,49.9584366987554
32200,49.96487211417236
32201,49.9584366987554
32202,49.9584366987554
32203,49.882151077232585
32204,49.83264898233679
32205,49.87216629310471
32206,49.82160955099952
32207,49.822674106918164
32208,50.00286890818013
32209,49.87216629310471
32210,49.87216629310471
32211,49.796012404917626
32212,49.87216629310471
32213,49.87216629310471
32214,49.87216629310471
32215,49.87216629310471
32216,49.869133710323666
32217,49.831584213286014
32218,49.83264898233679
32219,50.01287985995809
32220,49.882151077232585
32221,49.88857666588759
32222,49.882151077232585
32223,49.882151077232585
32224,49.805981942462275
32225,49.882151077232585
32226,49.882151077232585
32227,49.882151077232585
32228,49.882151077232585
32229,49.879117887305576
32230,49.89213786038958
32231,49.882151077232585
32232,49.882151077232585
32233,49.831584213286014
32234,49.83264898233679
32235,50.01287985995809
32236,49.882151077232585
32237,49.831584213286014
32238,49.882151077232585
32239,49.88857666588759
32240,49.805981942462275
32241,49.882151077232585
32242,49.882151077232585
32243,49.8850742932937
32244,49.882151077232585
32245,49.831584213286014
32246,49.882151077232585
32247,49.882151077232585
32248,49.882151077232585
32249,49.82160955099952
32250,49.822674106918164
32251,50.00286890818013
32252,49.87216629310471
32253,49.87859059556588
32254,49.87508892403306
32255,49.87216629310471
32256,49.87216629310471
32257,49.63549886461524
32258,49.90779250204427
32259,50.08936540723041
32260,49.9584366987554
32261,49.96487211417236
32262,49.9584366987554
32263,49.9584366987554
32264,49.83264898233679
32265,50.01287985995809
32266,49.87216629310471
32267,49.822674106918164
32268,50.00286890818013
32269,49.87859059556588
32270,49.87216629310471
32271,49.87216629310471
32272,49.87216629310471
32273,49.87508892403306
32274,49.87216629310471
32275,49.882151077232585
32276,49.83264898233679
32277,50.01287985995809
32278,49.882151077232585
32279,49.831584213286014
32280,50.01287985995809
32281,49.882151077232585
32282,49.882151077232585
32283,49.831584213286014
32284,50.01287985995809
32285,49.882151077232585
32286,49.882151077232585
32287,49.882151077232585
32288,49.882151077232585
32289,49.805981942462275
32290,49.882151077232585
32291,49.8850742932937
32292,49.882151077232585
32293,49.831584213286014
32294,49.88857666588759
32295,50.01287985995809
32296,49.882151077232585
32297,49.882151077232585
32298,49.8850742932937
32299,49.882151077232585
32300,49.879117887305576
32301,49.882151077232585
32302,49.882151077232585
32303,49.9584366987554
32304,49.96487211417236
32305,49.90779250204427
32306,49.908858899464455
32307,49.9584366987554
32308,49.9584366987554
32309,49.9584366987554
32310,49.9584366987554
32311,49.882151077232585
32312,49.831584213286014
32313,49.83264898233679
32314,49.882151077232585
32315,49.882151077232585
32316,49.805981942462275
32317,49.882151077232585
32318,49.831584213286014
32319,49.83264898233679
32320,49.882151077232585
32321,49.88518445161035
32322,49.835679346451705
32323,50.015921184059984
32324,49.88518445161035
32325,49.88518445161035
32326,49.88518445161035
32327,49.88518445161035
32328,49.80901068493267
32329,49.88518445161035
32330,49.88518445161035
32331,49.888107845434625
32332,49.88518445161035
32333,49.88518445161035
32334,49.88518445161035
32335,49.82972883834707
32336,49.879228032469015
32337,49.879228032469015
32338,49.879228032469015
32339,49.879228032469015
32340,49.93170234586182
32341,49.9584366987554
32342,49.90779250204427
32343,49.908858899464455
32344,50.08936540723041
32345,49.9584366987554
32346,49.9584366987554
32347,49.9584366987554
32348,49.9584366987554
32349,49.88518445161035
32350,49.835679346451705
32351,50.015921184059984
32352,49.88518445161035
32353,49.88518445161035
32354,49.88518445161035
32355,49.80901068493267
32356,49.49812551707361
32357,49.88518445161035
32358,49.882151077232585
32359,49.831584213286014
32360,50.01287985995809
32361,49.882151077232585
32362,49.882151077232585
32363,49.882151077232585
32364,49.882151077232585
32365,49.882151077232585
32366,49.882151077232585
32367,49.8850742932937
32368,49.882151077232585
32369,49.882151077232585
32370,49.688735246270504
32371,49.93170234586182
32372,49.88108525047567
32373,49.9584366987554
32374,49.90779250204427
32375,49.908858899464455
32376,49.9584366987554
32377,49.9584366987554
32378,49.82866413169071
32379,49.879228032469015
32380,49.879228032469015
32381,49.80306336113474
32382,49.885653244590884
32383,49.492215313763126
32384,49.879228032469015
32385,49.9584366987554
32386,49.90779250204427
32387,49.908858899464455
32388,49.9584366987554
32389,49.9584366987554
32390,49.9584366987554
32391,49.9584366987554
32392,49.82866413169071
32393,49.82972883834707
32394,50.00994915461703
32395,49.879228032469015
32396,49.879228032469015
32397,49.879228032469015
32398,49.80306336113474
32399,49.492215313763126
32400,49.882151077232585
32401,49.831584213286014
32402,49.882151077232585
32403,49.83264898233679
32404,49.882151077232585
32405,49.93170234586182
32406,49.88108525047567
32407,49.882151077232585
32408,49.83264898233679
32409,49.882151077232585
32410,49.882151077232585
32411,49.882151077232585
32412,49.882151077232585
32413,49.879117887305576
32414,49.89213786038958
32415,49.882151077232585
32416,49.882151077232585
32417,49.831584213286014
32418,49.83264898233679
32419,50.01287985995809
32420,49.882151077232585
32421,49.882151077232585
32422,49.831584213286014
32423,50.01287985995809
32424,49.882151077232585
32425,49.882151077232585
32426,49.882151077232585
32427,49.882151077232585
32428,49.882151077232585
32429,49.882151077232585
32430,49.8850742932937
32431,49.9584366987554
32432,49.90779250204427
32433,49.908858899464455
32434,50.08936540723041
32435,49.9584366987554
32436,49.9584366987554
32437,49.9584366987554
32438,49.882151077232585
32439,49.831584213286014
32440,49.83264898233679
32441,50.01287985995809
32442,49.882151077232585
32443,49.882151077232585
32444,49.882151077232585
32445,49.805981942462275
32446,49.49511567863477
32447,49.8850742932937
32448,49.879117887305576
32449,49.89213786038958
32450,49.882151077232585
32451,49.882151077232585
32452,49.831584213286014
32453,50.01287985995809
32454,49.882151077232585
32455,49.882151077232585
32456,49.882151077232585
32457,49.882151077232585
32458,49.882151077232585
32459,49.882151077232585
32460,49.882151077232585
32461,49.882151077232585
32462,49.882151077232585
32463,49.879117887305576
32464,49.89213786038958
32465,49.882151077232585
32466,49.882151077232585
32467,49.831584213286014
32468,50.01287985995809
32469,49.882151077232585
32470,49.882151077232585
32471,49.882151077232585
32472,49.882151077232585
32473,49.8850742932937
32474,49.831584213286014
32475,50.01287985995809
32476,49.882151077232585
32477,49.882151077232585
32478,49.882151077232585
32479,49.8850742932937
32480,49.882151077232585
32481,49.882151077232585
32482,49.882151077232585
32483,49.70239130552054
32484,49.90779250204427
32485,49.908858899464455
32486,50.08936540723041
32487,49.9584366987554
32488,49.9584366987554
32489,49.9584366987554
32490,49.9584366987554
32491,49.879228032469015
32492,49.82866413169071
32493,49.82972883834707
32494,50.00994915461703
32495,49.879228032469015
32496,49.879228032469015
32497,49.879228032469015
32498,49.879228032469015
32499,49.80306336113474
32500,49.492215313763126
32501,49.879228032469015
32502,49.879228032469015
32503,49.82972883834707
32504,50.00994915461703
32505,49.879228032469015
32506,49.879228032469015
32507,49.879228032469015
32508,49.885653244590884
32509,49.80306336113474
32510,49.908858899464455
32511,50.08936540723041
32512,49.96487211417236
32513,49.9584366987554
32514,49.9584366987554
32515,49.831584213286014
32516,49.879228032469015
32517,49.82972883834707
32518,50.00994915461703
32519,49.879228032469015
32520,49.879228032469015
32521,49.80306336113474
32522,49.879228032469015
32523,49.879228032469015
32524,49.882151077232585
32525,49.831584213286014
32526,49.83264898233679
32527,49.882151077232585
32528,49.882151077232585
32529,49.882151077232585
32530,49.882151077232585
32531,49.8850742932937
32532,49.882151077232585
32533,49.882151077232585
32534,49.879117887305576
32535,49.882151077232585
32536,49.882151077232585
32537,49.831584213286014
32538,49.83264898233679
32539,49.882151077232585
32540,49.882151077232585
32541,49.882151077232585
32542,49.882151077232585
32543,49.805981942462275
32544,49.882151077232585
32545,49.882151077232585
32546,49.8850742932937
32547,49.882151077232585
32548,49.882151077232585
32549,49.882151077232585
32550,49.89213786038958
32551,49.882151077232585
32552,50.01287985995809
32553,49.90779250204427
32554,49.908858899464455
32555,49.9584366987554
32556,49.9584366987554
32557,49.9584366987554
32558,49.9584366987554
32559,49.882151077232585
32560,49.961364385340524
32561,49.9584366987554
32562,49.9584366987554
32563,49.955398870119474
32564,49.968438754869624
32565,49.9584366987554
32566,49.882151077232585
32567,49.8850742932937
32568,49.882151077232585
32569,49.89213786038958
32570,49.882151077232585
32571,49.882151077232585
32572,49.882151077232585
32573,49.882151077232585
32574,49.879228032469015
32575,49.879228032469015
32576,49.879228032469015
32577,49.876195020283944
32578,49.88921423041041
32579,49.879228032469015
32580,49.879228032469015
32581,49.879228032469015
32582,49.882151077232585
32583,49.49511567863477
32584,49.882151077232585
32585,49.882151077232585
32586,49.9584366987554
32587,49.9584366987554
32588,49.9584366987554
32589,49.968438754869624
32590,49.9584366987554
32591,49.9584366987554
32592,49.879228032469015
32593,49.879228032469015
32594,49.64252709262802
32595,49.88921423041041
32596,49.879228032469015
32597,49.879228032469015
32598,49.879228032469015
32599,49.879228032469015
32600,49.879228032469015
32601,49.876195020283944
32602,49.879228032469015
32603,49.879228032469015
32604,49.879228032469015
32605,49.9584366987554
32606,49.9584366987554
32607,49.96487211417236
32608,49.961364385340524
32609,49.9584366987554
32610,49.968438754869624
32611,49.9584366987554
32612,49.9584366987554
32613,49.9584366987554
32614,49.751764006775595
32615,49.751764006775595
32616,49.751764006775595
32617,49.751764006775595
32618,49.51566794507461
32619,49.76172468545694
32620,49.751764006775595
32621,49.93170234586182
32622,49.8554575472082
32623,49.9346284657485
32624,49.882151077232585
32625,49.879117887305576
32626,49.89213786038958
32627,49.882151077232585
32628,49.882151077232585
32629,49.882151077232585
32630,49.882151077232585
32631,49.882151077232585
32632,49.882151077232585
32633,49.882151077232585
32634,49.882151077232585
32635,49.882151077232585
32636,49.882151077232585
32637,49.879117887305576
32638,49.89213786038958
32639,49.882151077232585
32640,49.882151077232585
32641,49.9584366987554
32642,49.961364385340524
32643,49.9584366987554
32644,49.955398870119474
32645,49.968438754869624
32646,49.9584366987554
32647,49.9584366987554
32648,49.9584366987554
32649,49.882151077232585
32650,49.8850742932937
32651,49.882151077232585
32652,49.879117887305576
32653,49.882151077232585
32654,49.882151077232585
32655,49.93170234586182
32656,49.938134317482735
32657,49.882151077232585
32658,49.8850742932937
32659,49.882151077232585
32660,49.882151077232585
